number,config_item,location,child_incidents,channel,reassignment_count
INC0410661,Outlook,Mariners Hospital,0,Phone,0
INC0440813,Hardware Issue,BHSF Corporate,0,Phone,0
INC0422404,WZ8C8CAA683FFB,Baptist Outpatient Services,0,Phone,0
INC0459862,WZ5405DB11256F,BHSF Corporate,0,Phone,5
INC0435787,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,0
INC0405320,Active Directory,BHSF Corporate,0,Phone,0
INC0429698,WZF875A4816B34,Homestead Hospital,0,Phone,0
INC0418815,Active Directory,South Miami Hospital,0,Phone,0
INC0442680,Active Directory,Homestead Hospital,0,Phone,0
INC0429750,Cerner Millennium,Baptist Health Medical Group,0,Phone,0
INC0439850,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0455421,Teams,Boca Raton Regional Hospital,0,Phone,0
INC0408205,Outlook,BHSF Corporate,0,Phone,2
INC0441736,eCOS - Sorian Clinicals,,0,Phone,0
INC0458693,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0395887,WZF875A424A97A,BHSF Corporate,0,Phone,0
INC0457628,WZC8D9D20325EE,Boca Raton Regional Hospital,0,Phone,0
INC0400630,Cerner Millennium,,0,Phone,0
INC0432762,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0392038,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0396964,Password Reset,Miami Cancer Institute,0,Phone,0
INC0412662,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0425635,Cerner PowerChart Acute Case Management,Boca Raton Regional Hospital,0,Phone,0
INC0436531,MFA,South Miami Hospital,0,Phone,0
INC0426597,Active Directory,,0,Phone,0
INC0443612,Cerner Millennium,Baptist Hospital of Miami,0,Phone,0
INC0413767,Hardware Issue,,0,Phone,0
INC0395679,Active Directory,BHSF Corporate,0,Phone,0
INC0393658,Outlook,Homestead Hospital,0,Phone,0
INC0410479,Active Directory,BHSF Corporate,0,Phone,0
INC0449801,VPN,BHSF Corporate,0,Phone,0
INC0449041,Dragon Medical One,,0,Phone,0
INC0446678,Telecom Request Or Issue,Miami Cancer Institute,0,Phone,0
INC0411886,Cerner Millennium,Fishermen's Community Hospital,0,Phone,0
INC0401048,Ansos,West Kendall Baptist Hospital,0,Self-service,2
INC0444555,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0443954,Citrix Boca,BHSF Corporate,0,Phone,0
INC0417045,Active Directory,,0,Phone,0
INC0442148,AhiQA Bethesda,Baptist Health Medical Group,0,Phone,0
INC0410555,WZC8D9D214C439,South Miami Hospital,0,Phone,0
INC0414749,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0394883,Active Directory,BHSF Corporate,0,Phone,0
INC0456781,Outlook,Doctors Hospital,0,Phone,0
INC0398772,MFA,Miami Cancer Institute,0,Phone,0
INC0460723,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0399337,Cerner PowerChart Touch,Boca Raton Regional Hospital,0,Phone,0
INC0394462,Cerner Millennium,Boca Raton Regional Hospital,0,Phone,0
INC0430725,Citrix Boca,,0,Phone,0
INC0417796,Active Directory,Miami Cancer Institute,0,Phone,0
INC0420805,RQI1Stop,"Bethesda Hospital, Inc",0,Phone,0
INC0398422,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0411093,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0456200,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0444983,Active Directory,BHSF Corporate,0,Phone,0
INC0392421,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0457819,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0447853,PeopleSoft Portal,"Bethesda Hospital, Inc",0,Phone,0
INC0440341,WebScheduler,South Miami Hospital,0,Phone,0
INC0431254,Outlook,"Bethesda Health, Inc.",0,Phone,2
INC0435952,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0391460,WZC8D9D21725E7,Miami Cancer Institute,0,Phone,0
INC0395487,MFA,BHMG North,0,Phone,0
INC0409921,VMware Horizon,BHMG North,0,Phone,0
INC0398976,Active Directory,Miami Cancer Institute,0,Phone,0
INC0460387,PeopleSoft Portal,BHSF Corporate,0,Phone,0
INC0418693,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0461705,Active Directory,BHSF Corporate,0,Phone,0
INC0438345,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0451463,Athena,BHMG North,0,Phone,0
INC0407042,VMware Horizon,,0,Phone,0
INC0429823,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0422262,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0414853,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0448995,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0392356,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0463905,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0451317,Active Directory,Doctors Hospital,0,Phone,0
INC0391856,Imprivata OneSign Baptist,Doctors Hospital,0,Phone,0
INC0403803,RQI1Stop,Doctors Hospital,0,Phone,0
INC0395188,BIOMEDTEST,Baptist Outpatient Services,0,Phone,0
INC0426113,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0397355,Active Directory,South Miami Hospital,0,Phone,0
INC0459803,Active Directory,,0,Phone,0
INC0400884,Cerner Millennium,South Miami Hospital,0,Phone,0
INC0414868,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0424169,MFA,Miami Cancer Institute,0,Phone,0
INC0399181,Sunquest Laboratory,Boca Raton Regional Hospital,0,Phone,0
INC0422034,Active Directory,Doctors Hospital,0,Phone,0
INC0440752,Active Directory,BHSF Corporate,0,Phone,0
INC0450811,MFA,,0,Phone,0
INC0419254,VPN,BHSF Corporate,0,Phone,0
INC0392234,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0438847,MFA,,0,Phone,0
INC0447920,WZ54E1ADE62E1E,South Miami Hospital,0,Phone,0
INC0399254,MFA,Boca Raton Regional Hospital,0,Phone,0
INC0441004,Active Directory,BHSF Corporate,0,Phone,0
INC0391630,eCOS - Sorian Clinicals,BHMG North,0,Phone,0
INC0393010,Active Directory,BHSF Corporate,0,Phone,0
INC0400981,Active Directory,BHSF Corporate,0,Phone,0
INC0392944,PeopleSoft Portal,"Bethesda Hospital, Inc",0,Phone,0
INC0396144,Password Reset,South Miami Hospital,0,Phone,0
INC0429502,Active Directory,BHMG North,0,Phone,0
INC0414838,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0462023,Cerner PowerChart Acute Case Management,Boca Raton Regional Hospital,0,Phone,0
INC0420052,Citrix Boca,BHMG North,0,Phone,0
INC0455804,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0449055,Active Directory,Homestead Hospital,0,Phone,0
INC0463755,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0418354,Active Directory,BHSF Corporate,0,Phone,0
INC0434351,MFA,South Miami Hospital,0,Phone,0
INC0428404,Active Directory,Miami Cancer Institute,0,Phone,0
INC0421035,Imprivata OneSign Baptist,Homestead Hospital,0,Phone,0
INC0435967,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0410799,MFA,,0,Phone,0
INC0462156,MFA,BHSF Corporate,0,Phone,0
INC0446495,Print Server,,0,Phone,0
INC0402310,MFA,Baptist Health Medical Group,0,Phone,0
INC0431436,Midas Care Management,Baptist Outpatient Services,0,Phone,0
INC0451449,WZ002B67835AF9,BHSF Corporate,0,Phone,0
INC0445460,OptiLink StaffRunner & PCSS,Boca Raton Regional Hospital,0,Phone,0
INC0411178,WZ80E82CE51E63,Baptist Health Medical Group,0,Phone,0
INC0461331,Active Directory,Homestead Hospital,0,Phone,0
INC0412766,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0450271,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0462049,Active Directory,,0,Phone,0
INC0448506,Outlook,Baptist Health South Florida,0,Phone,0
INC0420099,Active Directory,South Miami Hospital,0,Phone,0
INC0394315,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0457066,Citrix Boca,,0,Phone,0
INC0430650,PeopleSoft Portal,"Bethesda Hospital, Inc",0,Phone,0
INC0457247,Citrix Boca,BHSF Corporate,0,Phone,0
INC0410003,Citrix,Baptist Hospital of Miami,0,Phone,0
INC0444001,MFA,Boca Raton Regional Hospital,0,Phone,0
INC0395726,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0431744,Active Directory,Miami Cancer Institute,0,Phone,0
INC0451289,Active Directory,South Miami Hospital,0,Phone,0
INC0459804,Active Directory,Doctors Hospital,0,Phone,0
INC0435212,MFA,Doctors Hospital,0,Phone,0
INC0392155,WZ002B67837FFD,Baptist Health Medical Group,0,Phone,2
INC0461022,Active Directory,Doctors Hospital,0,Phone,0
INC0426972,eCOS - Sorian Clinicals,,0,Phone,0
INC0406384,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0447424,Citrix Access Gateway,Boca Raton Regional Hospital,0,Phone,0
INC0400881,WZ002B67835CE9,BHSF Corporate,0,Phone,0
INC0412998,Hardware Issue,Miami Cancer Institute,0,Phone,0
INC0441887,Baptisthealth.net,Boca Raton Regional Hospital,0,Phone,0
INC0397536,Hardware Issue,Baptist Outpatient Services,0,Phone,2
INC0430818,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0444026,Active Directory,BHSF Corporate,0,Phone,0
INC0411502,Outlook,Baptist Outpatient Services,0,Phone,0
INC0403210,Imprivata OneSign Baptist,Baptist Hospital of Miami,0,Phone,0
INC0435392,WZ002B67839589,BHSF Corporate,0,Phone,0
INC0444305,Active Directory,Miami Cancer Institute,0,Phone,0
INC0407541,Active Directory,BHSF Corporate,0,Phone,0
INC0426269,VPN,Baptist Health Medical Group,0,Phone,0
INC0431322,Cerner Millennium,Boca Raton Regional Hospital,0,Phone,0
INC0442166,MFA,Baptist Health Medical Group,0,Phone,0
INC0398759,Outlook,BHSF Corporate,0,Phone,0
INC0458784,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0428824,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0409625,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0419374,Cerner Millennium,BHSF Corporate,0,Phone,0
INC0411378,WZ84A93E799A9D,BHSF Corporate,0,Phone,0
INC0407217,Active Directory,BHSF Corporate,0,Phone,0
INC0462971,Active Directory,Homestead Hospital,0,Phone,0
INC0420937,eCOS - Sorian Clinicals,Baptist Health South Florida,0,Phone,0
INC0438624,Cerner Millennium,Doctors Hospital,0,Phone,2
INC0413651,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0421836,Active Directory,BHSF Corporate,0,Phone,0
INC0409700,MFA,BHSF Corporate,0,Phone,0
INC0400111,MFA,BHMG North,0,Phone,0
INC0433864,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0451366,PeopleSoft Portal,West Kendall Baptist Hospital,0,Phone,0
INC0406896,Hardware Issue,Baptist Hospital of Miami,0,Phone,0
INC0457988,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0457640,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0463100,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0431667,Active Directory,BHSF Corporate,0,Phone,0
INC0408583,WZC8D9D21A9BF6,Miami Cancer Institute,0,Self-service,0
INC0424875,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0463767,VPN,BHSF Corporate,0,Phone,0
INC0418599,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0400878,MFA,South Miami Hospital,0,Phone,0
INC0435516,Active Directory,South Miami Hospital,0,Phone,0
INC0399282,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0443137,Active Directory,South Miami Hospital,0,Phone,0
INC0410870,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0405444,printserver,BHMG North,0,Phone,0
INC0456364,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0437130,Active Directory,BHSF Corporate,0,Phone,0
INC0459957,Pyxis Medstation Boca,Boca Raton Regional Hospital,0,Phone,0
INC0392222,STAR,Boca Raton Regional Hospital,0,Phone,0
INC0402893,Active Directory,Miami Cancer Institute,0,Phone,0
INC0413559,Ansos,Baptist Outpatient Services,0,Self-service,2
INC0463002,WZC8D9D21D746A,Baptist Outpatient Services,0,Phone,0
INC0432519,Invision Registration,BHSF Corporate,0,Phone,0
INC0433817,Ansos,West Kendall Baptist Hospital,0,Phone,0
INC0447279,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0393912,Cerner Millennium,Baptist Health Medical Group,0,Phone,0
INC0406108,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0399394,Outlook,BHSF Corporate,0,Phone,2
INC0407305,Outlook,Baptist Hospital of Miami,0,Phone,0
INC0394138,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0419350,Outlook,Boca Raton Regional Hospital,0,Phone,0
INC0402342,WZ5405DB112433,Baptist Hospital of Miami,0,Phone,0
INC0391911,Active Directory,BHSF Foundation,0,Phone,0
INC0447218,Active Directory,Doctors Hospital,0,Phone,0
INC0464320,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,0
INC0399237,Active Directory,Doctors Hospital,0,Phone,0
INC0398659,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0437969,Outlook,BHSF Corporate,0,Phone,0
INC0450707,Citrix,Baptist Health Medical Group,0,Phone,0
INC0403520,PeopleSoft Portal,Baptist Hospital of Miami,0,Phone,0
INC0402374,Active Directory,Miami Cancer Institute,0,Phone,0
INC0409795,Jabber -  (CISCO) Video Communication Server,Miami Cancer Institute,0,Phone,0
INC0394168,WebScheduler,South Miami Hospital,0,Phone,0
INC0422041,MFA,Baptist Health Medical Group,0,Phone,0
INC0422922,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0436299,Active Directory,,0,Phone,0
INC0402345,Active Directory,BHSF Corporate,0,Phone,0
INC0443573,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0440275,Pyxis Medstation Boca,Boca Raton Regional Hospital,0,Phone,0
INC0423042,PeopleSoft Portal,Boca Raton Regional Hospital,0,Phone,0
INC0409225,Outlook,BHSF Foundation,0,Phone,0
INC0392186,MFA,BHSF Corporate,0,Phone,4
INC0404903,eCOS - Sorian Clinicals,Bethesda Hospital East,0,Phone,0
INC0441641,Active Directory,Homestead Hospital,0,Phone,0
INC0406945,Active Directory,Homestead Hospital,0,Phone,0
INC0391291,Active Directory,BHSF Corporate,0,Phone,0
INC0460739,Active Directory,BHSF Corporate,0,Phone,0
INC0441488,Cerner Millennium,South Miami Hospital,0,Phone,0
INC0423818,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0403946,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0441884,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0411161,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0443039,STAR,Boca Raton Regional Hospital,0,Phone,0
INC0407752,PeopleSoft Portal,BHSF Corporate,0,Phone,0
INC0410816,Ansos,Baptist Hospital of Miami,0,Phone,2
INC0450512,Kronos - Time & Attendance,BHMG North,0,Self-service,0
INC0402335,VPN,Baptist Health Medical Group,0,Phone,0
INC0455542,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0438878,Cerner Millennium,Baptist Outpatient Services,0,Phone,0
INC0432638,Athena,BHMG North,0,Phone,0
INC0409452,Sunquest Laboratory,Boca Raton Regional Hospital,0,Phone,1
INC0419751,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0394344,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0425619,Active Directory,,0,Phone,0
INC0442073,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0408642,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0440782,Active Directory,BHSF Corporate,0,Phone,0
INC0406004,MFA,Boca Raton Regional Hospital,0,Phone,0
INC0432585,MFA,BHSF Corporate,0,Phone,0
INC0404165,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,0
INC0411037,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0443607,Active Directory,BHMG North,0,Phone,0
INC0423966,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0407071,Active Directory,BHSF Corporate,0,Phone,0
INC0408811,Active Directory,Homestead Hospital,0,Phone,0
INC0430763,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0422105,Active Directory,Miami Cancer Institute,0,Phone,0
INC0443577,Active Directory,,0,Phone,0
INC0416015,Active Directory,,0,Phone,0
INC0437370,Active Directory,South Miami Hospital,0,Phone,0
INC0392472,Outlook,Baptist Outpatient Services,0,Phone,0
INC0442752,VPN,BHSF Corporate,0,Phone,0
INC0448985,Citrix,,0,Phone,0
INC0457208,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0452756,Active Directory,BHSF Corporate,0,Phone,0
INC0433764,Cerner PowerChart Acute Case Management,Boca Raton Regional Hospital,0,Phone,0
INC0458974,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0429001,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0437288,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0403936,Active Directory,BHSF Corporate,0,Phone,0
INC0435645,Active Directory,South Miami Hospital,0,Phone,0
INC0449499,Hardware Issue,BHMG North,0,Phone,0
INC0398483,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0428508,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0404738,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0437685,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0434155,Network File Share,Boca Raton Regional Hospital,0,Phone,0
INC0424831,WebScheduler,South Miami Hospital,0,Phone,0
INC0427994,MFA,Homestead Hospital,0,Phone,0
INC0409677,WebScheduler,Baptist Hospital of Miami,0,Self-service,0
INC0457211,eCOS - Sorian Clinicals,Boca Raton Regional Hospital,0,Phone,0
INC0457651,Cisco AnyConnect VPN,West Kendall Baptist Hospital,0,Phone,0
INC0433216,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0458003,Active Directory,BHMG North,0,Phone,0
INC0424922,WZ80E82CE4D4BF,Baptist Health Medical Group,0,Phone,0
INC0460677,Active Directory,South Miami Hospital,0,Phone,0
INC0421196,MFA,Baptist Hospital of Miami,0,Phone,0
INC0393391,WZC8D9D21D5FDF,Baptist Outpatient Services,0,Phone,0
INC0403948,Hardware Support,BHSF Corporate,0,Phone,0
INC0452206,Citrix Boca,BHSF Corporate,0,Phone,0
INC0414754,Active Directory,BHSF Corporate,0,Phone,0
INC0452643,Cerner Millennium,Miami Cancer Institute,0,Phone,0
INC0463173,VMware Horizon,Bethesda Hospital East,0,Phone,0
INC0447052,Active Directory,,0,Phone,0
INC0416070,Citrix,,0,Phone,0
INC0424642,Active Directory,Miami Cancer Institute,0,Phone,0
INC0442143,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0446452,Cerner Millennium,Homestead Hospital,0,Phone,0
INC0447450,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0397815,Citrix,,0,Phone,0
INC0425318,Citrix,South Miami Hospital,0,Phone,0
INC0459991,Citrix Boca,BHSF Corporate,0,Phone,0
INC0450264,Ansos,Baptist Outpatient Services,0,Phone,0
INC0428886,Active Directory,BHSF Corporate,0,Phone,0
INC0407038,Outlook,BHSF Corporate,0,Phone,0
INC0457375,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0451938,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,0
INC0451358,Imprivata OneSign Baptist,Doctors Hospital,0,Phone,0
INC0419736,Cerner FirstNet,BHSF Corporate,0,Phone,0
INC0395051,PeopleSoft Portal,"Bethesda Hospital, Inc",0,Phone,0
INC0420048,Active Directory,Mariners Hospital,0,Phone,0
INC0431108,PeopleSoft Portal,,0,Phone,0
INC0413471,Ansos,Baptist Outpatient Services,0,Self-service,0
INC0442519,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0458327,Active Directory,Miami Cancer Institute,0,Phone,0
INC0424202,Active Directory,,0,Phone,0
INC0438950,Citrix,,0,Phone,0
INC0443440,Midas Care Management,Baptist Outpatient Services,0,Phone,0
INC0394075,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0391700,Active Directory,BHSF Corporate,0,Phone,0
INC0408492,Outlook,Baptist Health Medical Group,0,Phone,0
INC0404567,MFA,Baptist Health Medical Group,0,Phone,0
INC0399557,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0433016,Active Directory,Baptist Health South Florida,0,Phone,0
INC0399862,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0452598,Citrix Boca,Boca Raton Regional Hospital,0,Phone,0
INC0422523,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0430883,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0449758,PeopleSoft Portal,Homestead Hospital,0,Phone,0
INC0464124,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0412228,Active Directory,,0,Phone,0
INC0417146,Active Directory,BHSF Corporate,0,Phone,0
INC0446264,Active Directory,,0,Virtual Agent,0
INC0459698,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0438021,Outlook,BHMG North,0,Phone,0
INC0449896,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0436899,Cerner PowerChart Acute Case Management,Boca Raton Regional Hospital,0,Phone,0
INC0404717,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0415597,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0398458,Active Directory,BHSF Corporate,0,Phone,0
INC0409680,WebScheduler,South Miami Hospital,0,Phone,0
INC0430829,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0415002,Active Directory,Homestead Hospital,0,Phone,0
INC0461839,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0431995,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,0
INC0436251,Active Directory,Homestead Hospital,0,Phone,0
INC0443534,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0447245,WZC8D9D219F8F2,South Miami Hospital,0,Phone,0
INC0430611,Cerner - PowerInsight,Baptist Hospital of Miami,0,Phone,0
INC0422526,Active Directory,Bethesda Hospital East,0,Phone,0
INC0427746,Active Directory,BHSF Corporate,0,Phone,0
INC0415791,Password Reset,"Bethesda Hospital, Inc",0,Phone,0
INC0420037,Active Directory,Town and Country,0,Phone,0
INC0394072,Active Directory,Miami Cancer Institute,0,Phone,0
INC0433918,Active Directory,Miami Cancer Institute,0,Phone,0
INC0396458,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,0
INC0460127,MFA,,0,Phone,0
INC0427911,Cerner Millennium,South Miami Hospital,0,Phone,0
INC0422961,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0447847,Active Directory,BHSF Corporate,0,Phone,0
INC0430723,WZ5405DB04CF4A,Baptist Hospital of Miami,0,Phone,0
INC0427383,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0451969,Active Directory,,0,Phone,0
INC0395804,PeopleSoft - BHU,Boca Raton Regional Hospital,0,Phone,0
INC0460712,Active Directory,BHSF Corporate,0,Phone,0
INC0464003,Citrix Boca,BHSF Corporate,0,Phone,0
INC0420700,WebScheduler,West Kendall Baptist Hospital,0,Phone,0
INC0445390,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0458618,Password Reset,South Miami Hospital,0,Phone,0
INC0445667,Active Directory,BHSF Corporate,0,Phone,0
INC0442420,Citrix,,0,Phone,0
INC0393864,Active Directory,Miami Cancer Institute,0,Phone,0
INC0440710,eCOS - Sorian Clinicals,,0,Phone,0
INC0419061,Citrix Boca,BHSF Corporate,0,Phone,0
INC0451249,Hardware Issue,Baptist Health Medical Group,0,Phone,2
INC0405365,Active Directory,BHSF Corporate,0,Phone,0
INC0399924,Active Directory,Baptist Outpatient Services,0,Phone,0
INC0443282,Active Directory,,0,Phone,0
INC0417092,Active Directory,Miami Cancer Institute,0,Phone,0
INC0411472,Cerner Millennium,,0,Phone,0
INC0415427,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0458037,Active Directory,Homestead Hospital,0,Phone,0
INC0409772,Active Directory,"Bethesda Hospital, Inc",0,Phone,0
INC0404339,Active Directory,Miami Cancer Institute,0,Phone,0
INC0438794,Hardware Issue,Baptist Outpatient Services,0,Phone,0
INC0399906,Active Directory,,0,Phone,0
INC0423663,PHGFG29716,BHSF Corporate,0,Phone,0
INC0410151,RelayAssurance Plus (ePREMIS),,0,Phone,0
INC0419847,eCOS - Sorian Clinicals,Baptist Health South Florida,0,Phone,0
INC0451250,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0405002,Cerner Millennium,South Miami Hospital,0,Phone,0
INC0399952,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,0
INC0458219,Ansos,Homestead Hospital,0,Self-service,0
INC0395841,WebScheduler,Baptist Outpatient Services,0,Self-service,2
INC0434677,OneDrive,Miami Cancer Institute,0,Phone,0
INC0431358,Security User Add,,0,Virtual Agent,0
INC0460188,Active Directory,Baptist Health Medical Group,0,Phone,0
INC0450932,Active Directory,South Miami Hospital,0,Phone,0
INC0459966,Active Directory,West Kendall Baptist Hospital,0,Phone,0
INC0404847,MFA,Boca Raton Regional Hospital,0,Phone,0
INC0415211,WebScheduler,Baptist Health Medical Group,0,Phone,0
INC0455336,Active Directory,BHSF Corporate,0,Phone,0
INC0444303,Active Directory,BHSF Corporate,0,Self-service,0
INC0415922,WebScheduler,South Miami Hospital,0,Phone,0
INC0425632,Active Directory,Bethesda Hospital East,0,Phone,0
INC0435329,Midas Care Management,Baptist Hospital of Miami,0,Phone,0
INC0448462,MFA,BHSF Corporate,0,Phone,0
INC0427590,Cerner Millennium,Miami Cancer Institute,0,Phone,0
INC0457349,WAM,Fishermen's Community Hospital,0,Phone,0
INC0437787,Active Directory,Mariners Hospital,0,Phone,0
INC0414986,Cerner PowerChart Acute Case Management,Homestead Hospital,0,Phone,2
INC0434271,PeopleSoft Portal,Baptist Health Enterprises,0,Phone,0
INC0402672,WZ6B02B302AB5D,Baptist Hospital of Miami,0,Phone,0
INC0449719,Pyxis ES-Bethesda,,0,Phone,0
INC0455643,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0392150,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0424232,MFA,BHSF Corporate,0,Phone,0
INC0397383,WebScheduler,Baptist Hospital of Miami,0,Phone,0
INC0397743,Active Directory,Miami Cancer Institute,0,Phone,0
INC0393777,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0436781,Active Directory,Baptist Hospital of Miami,0,Phone,0
INC0395271,Active Directory,BHSF Corporate,0,Phone,0
INC0436767,WebScheduler,South Miami Hospital,0,Phone,0
INC0442036,Outlook,BHSF Corporate,0,Phone,0
INC0442403,Active Directory,Boca Raton Regional Hospital,0,Phone,0
INC0393996,WZ002B67BE0C46,Baptist Hospital of Miami,0,Phone,2
INC0443869,Active Directory,Corporate,0,Self-service,4
INC0400624,MFA,"Bethesda Hospital, Inc",0,Phone,0
INC0400369,wm53a9f8f1013e,BHSF Corporate,0,Phone,0
INC0421492,Active Directory,,0,Phone,0
INC0439903,Active Directory,Bethesda Hospital East,0,Phone,0
INC0423399,MFA,Baptist Health South Florida,0,Phone,0
INC0429432,PeopleSoft Portal,Baptist Hospital of Miami,0,Phone,0
INC0395527,Active Directory,Miami Cancer Institute,0,Phone,0
